"","DATE","Jan.CPI","state_code","Change.in.Total.Homelessness..2021.2022","Change.in.Total.Homelessness..2020.2022","Change.in.Total.Homelessness..2019.2022","Change.in.Total.Homelessness..2018.2022","Change.in.Total.Homelessness..2017.2022","Change.in.Total.Homelessness..2016.2022","Change.in.Total.Homelessness..2015.2022","Change.in.Total.Homelessness..2014.2022","Change.in.Total.Homelessness..2013.2022","Change.in.Total.Homelessness..2012.2022","state","property_type","median_sale_price","Overall.Homeless..2012","Overall.Homeless..2013","Overall.Homeless..2014","Overall.Homeless...Under.18..2014","Overall.Homeless...Age.18.to.24..2014","Overall.Homeless...Over.24..2014","Overall.Homeless..2015","Overall.Homeless...Under.18..2015","Overall.Homeless...Age.18.to.24..2015","Overall.Homeless...Over.24..2015","Overall.Homeless..2016","Overall.Homeless...Under.18..2016","Overall.Homeless...Age.18.to.24..2016","Overall.Homeless...Over.24..2016","Overall.Homeless..2017","Overall.Homeless...Under.18..2017","Overall.Homeless...Age.18.to.24..2017","Overall.Homeless...Over.24..2017","Overall.Homeless..2018","Overall.Homeless...Under.18..2018","Overall.Homeless...Age.18.to.24..2018","Overall.Homeless...Over.24..2018","Overall.Homeless..2019","Overall.Homeless...Under.18..2019","Overall.Homeless...Age.18.to.24..2019","Overall.Homeless...Over.24..2019","Overall.Homeless..2020","Overall.Homeless...Under.18..2020","Overall.Homeless...Age.18.to.24..2020","Overall.Homeless...Over.24..2020","Overall.Homeless..2021","Overall.Homeless...Under.18..2021","Overall.Homeless...Age.18.to.24..2021","Overall.Homeless...Over.24..2021","Overall.Homeless..2022","Overall.Homeless...Under.18..2022","Overall.Homeless...Age.18.to.24..2022","Overall.Homeless...Over.24..2022","state.income","homelessness_final_change","inflation_adjusted_price","region"
"1031","2016",236.916,"MI","21.4%","-5.0%","-4.3%","-1.7%","-9.3%","-11.9%","-22.0%","-32.9%","-28.8%","-34.8%","Michigan","All Residential",122500,"12,592","11,527","12,227","3,145","1,396","7,686","10,516","2,686","1,224","6,606","9,316","2,381","956","5,979","9,051","2,340","782","5,929","8,351","2,173","749","5,429","8,575","2,231","712","5,632","8,638","2,239","658","5,741","6,757","1,828","565","4,293","8,206","2,164","624","5,418",68500,"decreased",145371,"North Central"
"1032","2016",236.916,"MI","21.4%","-5.0%","-4.3%","-1.7%","-9.3%","-11.9%","-22.0%","-32.9%","-28.8%","-34.8%","Michigan","Condo/Co-op",114300,"12,592","11,527","12,227","3,145","1,396","7,686","10,516","2,686","1,224","6,606","9,316","2,381","956","5,979","9,051","2,340","782","5,929","8,351","2,173","749","5,429","8,575","2,231","712","5,632","8,638","2,239","658","5,741","6,757","1,828","565","4,293","8,206","2,164","624","5,418",68500,"decreased",135640,"North Central"
"1033","2016",236.916,"MI","21.4%","-5.0%","-4.3%","-1.7%","-9.3%","-11.9%","-22.0%","-32.9%","-28.8%","-34.8%","Michigan","Multi-Family (2-4 Unit)",72900,"12,592","11,527","12,227","3,145","1,396","7,686","10,516","2,686","1,224","6,606","9,316","2,381","956","5,979","9,051","2,340","782","5,929","8,351","2,173","749","5,429","8,575","2,231","712","5,632","8,638","2,239","658","5,741","6,757","1,828","565","4,293","8,206","2,164","624","5,418",68500,"decreased",86510,"North Central"
"1034","2016",236.916,"MI","21.4%","-5.0%","-4.3%","-1.7%","-9.3%","-11.9%","-22.0%","-32.9%","-28.8%","-34.8%","Michigan","Single Family Residential",125400,"12,592","11,527","12,227","3,145","1,396","7,686","10,516","2,686","1,224","6,606","9,316","2,381","956","5,979","9,051","2,340","782","5,929","8,351","2,173","749","5,429","8,575","2,231","712","5,632","8,638","2,239","658","5,741","6,757","1,828","565","4,293","8,206","2,164","624","5,418",68500,"decreased",148812,"North Central"
"1035","2016",236.916,"MN","16.9%","-0.3%","-0.8%","9.3%","3.2%","7.8%","4.9%","-5.5%","-3.6%","2.2%","Minnesota","All Residential",197000,"7,744","8,214","8,377","3,034","983","4,360","7,546","2,607","993","3,946","7,341","2,563","934","3,844","7,668","2,590","1,103","3,975","7,243","2,254","890","4,099","7,977","2,157","900","4,920","7,940","2,140","932","4,868","6,775","1,870","713","4,192","7,917","1,972","781","5,164",84250,"increased",233780,"North Central"
"1036","2016",236.916,"MN","16.9%","-0.3%","-0.8%","9.3%","3.2%","7.8%","4.9%","-5.5%","-3.6%","2.2%","Minnesota","Condo/Co-op",163500,"7,744","8,214","8,377","3,034","983","4,360","7,546","2,607","993","3,946","7,341","2,563","934","3,844","7,668","2,590","1,103","3,975","7,243","2,254","890","4,099","7,977","2,157","900","4,920","7,940","2,140","932","4,868","6,775","1,870","713","4,192","7,917","1,972","781","5,164",84250,"increased",194025,"North Central"
"1037","2016",236.916,"MN","16.9%","-0.3%","-0.8%","9.3%","3.2%","7.8%","4.9%","-5.5%","-3.6%","2.2%","Minnesota","Multi-Family (2-4 Unit)",226400,"7,744","8,214","8,377","3,034","983","4,360","7,546","2,607","993","3,946","7,341","2,563","934","3,844","7,668","2,590","1,103","3,975","7,243","2,254","890","4,099","7,977","2,157","900","4,920","7,940","2,140","932","4,868","6,775","1,870","713","4,192","7,917","1,972","781","5,164",84250,"increased",268669,"North Central"
"1038","2016",236.916,"MN","16.9%","-0.3%","-0.8%","9.3%","3.2%","7.8%","4.9%","-5.5%","-3.6%","2.2%","Minnesota","Single Family Residential",204500,"7,744","8,214","8,377","3,034","983","4,360","7,546","2,607","993","3,946","7,341","2,563","934","3,844","7,668","2,590","1,103","3,975","7,243","2,254","890","4,099","7,977","2,157","900","4,920","7,940","2,140","932","4,868","6,775","1,870","713","4,192","7,917","1,972","781","5,164",84250,"increased",242680,"North Central"
"1039","2016",236.916,"MN","16.9%","-0.3%","-0.8%","9.3%","3.2%","7.8%","4.9%","-5.5%","-3.6%","2.2%","Minnesota","Townhouse",163300,"7,744","8,214","8,377","3,034","983","4,360","7,546","2,607","993","3,946","7,341","2,563","934","3,844","7,668","2,590","1,103","3,975","7,243","2,254","890","4,099","7,977","2,157","900","4,920","7,940","2,140","932","4,868","6,775","1,870","713","4,192","7,917","1,972","781","5,164",84250,"increased",193788,"North Central"
"1040","2016",236.916,"MO","21.6%","-8.2%","-3.0%","1.9%","-0.7%","-3.3%","-7.6%","-17.7%","-30.2%","-41.5%","Missouri","All Residential",140600,"10,237","8,581","7,282","1,910","594","4,778","6,482","1,903","678","3,901","6,194","1,676","614","3,904","6,037","1,537","643","3,857","5,883","1,402","599","3,882","6,179","1,359","545","4,275","6,527","1,482","693","4,352","4,926","1,173","443","3,151","5,992","1,127","551","4,314",66010,"decreased",166850,"North Central"
"1041","2016",236.916,"MO","21.6%","-8.2%","-3.0%","1.9%","-0.7%","-3.3%","-7.6%","-17.7%","-30.2%","-41.5%","Missouri","Condo/Co-op",123700,"10,237","8,581","7,282","1,910","594","4,778","6,482","1,903","678","3,901","6,194","1,676","614","3,904","6,037","1,537","643","3,857","5,883","1,402","599","3,882","6,179","1,359","545","4,275","6,527","1,482","693","4,352","4,926","1,173","443","3,151","5,992","1,127","551","4,314",66010,"decreased",146795,"North Central"
"1042","2016",236.916,"MO","21.6%","-8.2%","-3.0%","1.9%","-0.7%","-3.3%","-7.6%","-17.7%","-30.2%","-41.5%","Missouri","Multi-Family (2-4 Unit)",102900,"10,237","8,581","7,282","1,910","594","4,778","6,482","1,903","678","3,901","6,194","1,676","614","3,904","6,037","1,537","643","3,857","5,883","1,402","599","3,882","6,179","1,359","545","4,275","6,527","1,482","693","4,352","4,926","1,173","443","3,151","5,992","1,127","551","4,314",66010,"decreased",122111,"North Central"
"1043","2016",236.916,"MO","21.6%","-8.2%","-3.0%","1.9%","-0.7%","-3.3%","-7.6%","-17.7%","-30.2%","-41.5%","Missouri","Single Family Residential",144600,"10,237","8,581","7,282","1,910","594","4,778","6,482","1,903","678","3,901","6,194","1,676","614","3,904","6,037","1,537","643","3,857","5,883","1,402","599","3,882","6,179","1,359","545","4,275","6,527","1,482","693","4,352","4,926","1,173","443","3,151","5,992","1,127","551","4,314",66010,"decreased",171597,"North Central"
"1044","2016",236.916,"MO","21.6%","-8.2%","-3.0%","1.9%","-0.7%","-3.3%","-7.6%","-17.7%","-30.2%","-41.5%","Missouri","Townhouse",101400,"10,237","8,581","7,282","1,910","594","4,778","6,482","1,903","678","3,901","6,194","1,676","614","3,904","6,037","1,537","643","3,857","5,883","1,402","599","3,882","6,179","1,359","545","4,275","6,527","1,482","693","4,352","4,926","1,173","443","3,151","5,992","1,127","551","4,314",66010,"decreased",120331,"North Central"
"1045","2016",236.916,"MS","91.1%","8.0%","1.0%","-11.5%","-18.8%","-31.2%","-39.7%","-46.3%","-50.2%","-50.4%","Mississippi","All Residential",138200,"2,413","2,403","2,226","355","184","1,687","1,983","340","105","1,538","1,738","266","114","1,358","1,472","252","60","1,160","1,352","206","109","1,037","1,184","152","55","977","1,107","165","53","889","626","51","35","540","1,196","70","125","1,001",49310,"decreased",164002,"South"
"1046","2016",236.916,"MS","91.1%","8.0%","1.0%","-11.5%","-18.8%","-31.2%","-39.7%","-46.3%","-50.2%","-50.4%","Mississippi","Condo/Co-op",164200,"2,413","2,403","2,226","355","184","1,687","1,983","340","105","1,538","1,738","266","114","1,358","1,472","252","60","1,160","1,352","206","109","1,037","1,184","152","55","977","1,107","165","53","889","626","51","35","540","1,196","70","125","1,001",49310,"decreased",194856,"South"
"1047","2016",236.916,"MS","91.1%","8.0%","1.0%","-11.5%","-18.8%","-31.2%","-39.7%","-46.3%","-50.2%","-50.4%","Mississippi","Multi-Family (2-4 Unit)",30100,"2,413","2,403","2,226","355","184","1,687","1,983","340","105","1,538","1,738","266","114","1,358","1,472","252","60","1,160","1,352","206","109","1,037","1,184","152","55","977","1,107","165","53","889","626","51","35","540","1,196","70","125","1,001",49310,"decreased",35720,"South"
"1048","2016",236.916,"MS","91.1%","8.0%","1.0%","-11.5%","-18.8%","-31.2%","-39.7%","-46.3%","-50.2%","-50.4%","Mississippi","Single Family Residential",140000,"2,413","2,403","2,226","355","184","1,687","1,983","340","105","1,538","1,738","266","114","1,358","1,472","252","60","1,160","1,352","206","109","1,037","1,184","152","55","977","1,107","165","53","889","626","51","35","540","1,196","70","125","1,001",49310,"decreased",166138,"South"
"1049","2016",236.916,"MS","91.1%","8.0%","1.0%","-11.5%","-18.8%","-31.2%","-39.7%","-46.3%","-50.2%","-50.4%","Mississippi","Townhouse",97500,"2,413","2,403","2,226","355","184","1,687","1,983","340","105","1,538","1,738","266","114","1,358","1,472","252","60","1,160","1,352","206","109","1,037","1,184","152","55","977","1,107","165","53","889","626","51","35","540","1,196","70","125","1,001",49310,"decreased",115703,"South"
"1050","2016",236.916,"MT","-12.0%","2.6%","16.8%","12.8%","3.7%","11.8%","-7.3%","-9.2%","-15.6%","-13.5%","Montana","All Residential",240600,"1,833","1,878","1,745","354","232","1,159","1,709","374","225","1,110","1,418","350","123","945","1,529","340","124","1,065","1,405","247","151","1,007","1,357","250","111","996","1,545","328","98","1,119","1,801","259","72","844","1,585","264","121","1,200",68480,"decreased",285520,"West"
"1051","2016",236.916,"MT","-12.0%","2.6%","16.8%","12.8%","3.7%","11.8%","-7.3%","-9.2%","-15.6%","-13.5%","Montana","Condo/Co-op",220100,"1,833","1,878","1,745","354","232","1,159","1,709","374","225","1,110","1,418","350","123","945","1,529","340","124","1,065","1,405","247","151","1,007","1,357","250","111","996","1,545","328","98","1,119","1,801","259","72","844","1,585","264","121","1,200",68480,"decreased",261192,"West"
"1052","2016",236.916,"MT","-12.0%","2.6%","16.8%","12.8%","3.7%","11.8%","-7.3%","-9.2%","-15.6%","-13.5%","Montana","Multi-Family (2-4 Unit)",186700,"1,833","1,878","1,745","354","232","1,159","1,709","374","225","1,110","1,418","350","123","945","1,529","340","124","1,065","1,405","247","151","1,007","1,357","250","111","996","1,545","328","98","1,119","1,801","259","72","844","1,585","264","121","1,200",68480,"decreased",221557,"West"
"1053","2016",236.916,"MT","-12.0%","2.6%","16.8%","12.8%","3.7%","11.8%","-7.3%","-9.2%","-15.6%","-13.5%","Montana","Single Family Residential",253800,"1,833","1,878","1,745","354","232","1,159","1,709","374","225","1,110","1,418","350","123","945","1,529","340","124","1,065","1,405","247","151","1,007","1,357","250","111","996","1,545","328","98","1,119","1,801","259","72","844","1,585","264","121","1,200",68480,"decreased",301184,"West"
"1054","2016",236.916,"MT","-12.0%","2.6%","16.8%","12.8%","3.7%","11.8%","-7.3%","-9.2%","-15.6%","-13.5%","Montana","Townhouse",203800,"1,833","1,878","1,745","354","232","1,159","1,709","374","225","1,110","1,418","350","123","945","1,529","340","124","1,065","1,405","247","151","1,007","1,357","250","111","996","1,545","328","98","1,119","1,801","259","72","844","1,585","264","121","1,200",68480,"decreased",241849,"West"
"1055","2016",236.916,"NC","29.4%","1.1%","0.7%","1.2%","4.7%","-1.9%","-12.2%","-18.4%","-22.9%","-30.6%","North Carolina","All Residential",183600,"13,524","12,168","11,491","2,548","1,028","7,915","10,685","2,295","841","7,549","9,559","1,994","650","6,915","8,962","1,883","571","6,508","9,268","1,762","647","6,859","9,314","1,553","532","7,229","9,280","1,634","561","7,085","7,249","1,484","437","5,221","9,382","1,743","556","7,083",64510,"decreased",217878,"South"
"1056","2016",236.916,"NC","29.4%","1.1%","0.7%","1.2%","4.7%","-1.9%","-12.2%","-18.4%","-22.9%","-30.6%","North Carolina","Condo/Co-op",145200,"13,524","12,168","11,491","2,548","1,028","7,915","10,685","2,295","841","7,549","9,559","1,994","650","6,915","8,962","1,883","571","6,508","9,268","1,762","647","6,859","9,314","1,553","532","7,229","9,280","1,634","561","7,085","7,249","1,484","437","5,221","9,382","1,743","556","7,083",64510,"decreased",172309,"South"
"1057","2016",236.916,"NC","29.4%","1.1%","0.7%","1.2%","4.7%","-1.9%","-12.2%","-18.4%","-22.9%","-30.6%","North Carolina","Multi-Family (2-4 Unit)",166700,"13,524","12,168","11,491","2,548","1,028","7,915","10,685","2,295","841","7,549","9,559","1,994","650","6,915","8,962","1,883","571","6,508","9,268","1,762","647","6,859","9,314","1,553","532","7,229","9,280","1,634","561","7,085","7,249","1,484","437","5,221","9,382","1,743","556","7,083",64510,"decreased",197823,"South"
"1058","2016",236.916,"NC","29.4%","1.1%","0.7%","1.2%","4.7%","-1.9%","-12.2%","-18.4%","-22.9%","-30.6%","North Carolina","Single Family Residential",188600,"13,524","12,168","11,491","2,548","1,028","7,915","10,685","2,295","841","7,549","9,559","1,994","650","6,915","8,962","1,883","571","6,508","9,268","1,762","647","6,859","9,314","1,553","532","7,229","9,280","1,634","561","7,085","7,249","1,484","437","5,221","9,382","1,743","556","7,083",64510,"decreased",223811,"South"
"1059","2016",236.916,"NC","29.4%","1.1%","0.7%","1.2%","4.7%","-1.9%","-12.2%","-18.4%","-22.9%","-30.6%","North Carolina","Townhouse",164500,"13,524","12,168","11,491","2,548","1,028","7,915","10,685","2,295","841","7,549","9,559","1,994","650","6,915","8,962","1,883","571","6,508","9,268","1,762","647","6,859","9,314","1,553","532","7,229","9,280","1,634","561","7,085","7,249","1,484","437","5,221","9,382","1,743","556","7,083",64510,"decreased",195212,"South"
"1060","2016",236.916,"NE","16.1%","-6.6%","-5.0%","-7.2%","-10.2%","-18.4%","-18.1%","-25.8%","-28.6%","-40.7%","Nebraska","All Residential",160400,"3,789","3,145","3,026","765","311","1,950","2,744","635","292","1,817","2,754","590","258","1,906","2,501","501","225","1,775","2,421","419","196","1,806","2,365","423","185","1,757","2,404","463","181","1,760","1,935","326","147","1,462","2,246","373","152","1,721",71240,"decreased",190347,"North Central"
"1061","2016",236.916,"NE","16.1%","-6.6%","-5.0%","-7.2%","-10.2%","-18.4%","-18.1%","-25.8%","-28.6%","-40.7%","Nebraska","Condo/Co-op",149800,"3,789","3,145","3,026","765","311","1,950","2,744","635","292","1,817","2,754","590","258","1,906","2,501","501","225","1,775","2,421","419","196","1,806","2,365","423","185","1,757","2,404","463","181","1,760","1,935","326","147","1,462","2,246","373","152","1,721",71240,"decreased",177768,"North Central"
"1062","2016",236.916,"NE","16.1%","-6.6%","-5.0%","-7.2%","-10.2%","-18.4%","-18.1%","-25.8%","-28.6%","-40.7%","Nebraska","Multi-Family (2-4 Unit)",135700,"3,789","3,145","3,026","765","311","1,950","2,744","635","292","1,817","2,754","590","258","1,906","2,501","501","225","1,775","2,421","419","196","1,806","2,365","423","185","1,757","2,404","463","181","1,760","1,935","326","147","1,462","2,246","373","152","1,721",71240,"decreased",161035,"North Central"
"1063","2016",236.916,"NE","16.1%","-6.6%","-5.0%","-7.2%","-10.2%","-18.4%","-18.1%","-25.8%","-28.6%","-40.7%","Nebraska","Single Family Residential",162000,"3,789","3,145","3,026","765","311","1,950","2,744","635","292","1,817","2,754","590","258","1,906","2,501","501","225","1,775","2,421","419","196","1,806","2,365","423","185","1,757","2,404","463","181","1,760","1,935","326","147","1,462","2,246","373","152","1,721",71240,"decreased",192245,"North Central"
"1064","2016",236.916,"NE","16.1%","-6.6%","-5.0%","-7.2%","-10.2%","-18.4%","-18.1%","-25.8%","-28.6%","-40.7%","Nebraska","Townhouse",159700,"3,789","3,145","3,026","765","311","1,950","2,744","635","292","1,817","2,754","590","258","1,906","2,501","501","225","1,775","2,421","419","196","1,806","2,365","423","185","1,757","2,404","463","181","1,760","1,935","326","147","1,462","2,246","373","152","1,721",71240,"decreased",189516,"North Central"
"1065","2016",236.916,"NH","7.6%","-4.2%","15.0%","10.7%","10.2%","17.5%","11.1%","16.6%","10.9%","7.3%","New Hampshire","All Residential",217100,"1,496","1,447","1,376","329","139","908","1,445","382","142","921","1,366","321","139","906","1,456","389","126","941","1,450","362","125","963","1,396","352","117","927","1,675","373","118","1,184","1,491","320","123","1,048","1,605","315","128","1,162",91500,"increased",257632,"Northeast"
"1066","2016",236.916,"NH","7.6%","-4.2%","15.0%","10.7%","10.2%","17.5%","11.1%","16.6%","10.9%","7.3%","New Hampshire","Condo/Co-op",178100,"1,496","1,447","1,376","329","139","908","1,445","382","142","921","1,366","321","139","906","1,456","389","126","941","1,450","362","125","963","1,396","352","117","927","1,675","373","118","1,184","1,491","320","123","1,048","1,605","315","128","1,162",91500,"increased",211351,"Northeast"
"1067","2016",236.916,"NH","7.6%","-4.2%","15.0%","10.7%","10.2%","17.5%","11.1%","16.6%","10.9%","7.3%","New Hampshire","Multi-Family (2-4 Unit)",196600,"1,496","1,447","1,376","329","139","908","1,445","382","142","921","1,366","321","139","906","1,456","389","126","941","1,450","362","125","963","1,396","352","117","927","1,675","373","118","1,184","1,491","320","123","1,048","1,605","315","128","1,162",91500,"increased",233305,"Northeast"
"1068","2016",236.916,"NH","7.6%","-4.2%","15.0%","10.7%","10.2%","17.5%","11.1%","16.6%","10.9%","7.3%","New Hampshire","Single Family Residential",233100,"1,496","1,447","1,376","329","139","908","1,445","382","142","921","1,366","321","139","906","1,456","389","126","941","1,450","362","125","963","1,396","352","117","927","1,675","373","118","1,184","1,491","320","123","1,048","1,605","315","128","1,162",91500,"increased",276620,"Northeast"
"1069","2016",236.916,"NH","7.6%","-4.2%","15.0%","10.7%","10.2%","17.5%","11.1%","16.6%","10.9%","7.3%","New Hampshire","Townhouse",166900,"1,496","1,447","1,376","329","139","908","1,445","382","142","921","1,366","321","139","906","1,456","389","126","941","1,450","362","125","963","1,396","352","117","927","1,675","373","118","1,184","1,491","320","123","1,048","1,605","315","128","1,162",91500,"increased",198060,"Northeast"
"1070","2016",236.916,"NJ","5.9%","-9.4%","-1.2%","-6.9%","2.5%","-1.6%","-13.3%","-25.0%","-27.1%","-32.8%","New Jersey","All Residential",244300,"13,025","12,002","11,671","3,287","1,198","7,186","10,098","2,404","1,074","6,620","8,895","2,086","850","5,959","8,536","1,945","761","5,830","9,398","2,093","808","6,497","8,862","1,831","714","6,317","9,662","2,053","717","6,892","8,262","1,672","537","6,053","8,752","1,833","650","6,269",82150,"decreased",289911,"Northeast"
"1071","2016",236.916,"NJ","5.9%","-9.4%","-1.2%","-6.9%","2.5%","-1.6%","-13.3%","-25.0%","-27.1%","-32.8%","New Jersey","Condo/Co-op",214900,"13,025","12,002","11,671","3,287","1,198","7,186","10,098","2,404","1,074","6,620","8,895","2,086","850","5,959","8,536","1,945","761","5,830","9,398","2,093","808","6,497","8,862","1,831","714","6,317","9,662","2,053","717","6,892","8,262","1,672","537","6,053","8,752","1,833","650","6,269",82150,"decreased",255022,"Northeast"
"1072","2016",236.916,"NJ","5.9%","-9.4%","-1.2%","-6.9%","2.5%","-1.6%","-13.3%","-25.0%","-27.1%","-32.8%","New Jersey","Multi-Family (2-4 Unit)",224500,"13,025","12,002","11,671","3,287","1,198","7,186","10,098","2,404","1,074","6,620","8,895","2,086","850","5,959","8,536","1,945","761","5,830","9,398","2,093","808","6,497","8,862","1,831","714","6,317","9,662","2,053","717","6,892","8,262","1,672","537","6,053","8,752","1,833","650","6,269",82150,"decreased",266414,"Northeast"
